x,y,z
-0.06672458309013526,-1.70885583019541e-08,0.0
-0.06692670746403041,-1.670351814729402e-08,0.0
-0.0670612523589853,-1.6517338294723622e-08,0.0
-0.06719620781092656,-1.62170788919988e-08,0.0
-0.06740047643767626,-1.5775325950865265e-08,0.0
-0.06760836852474836,-1.5334423413392447e-08,0.0
-0.06774973064050684,-1.5004371528439354e-08,0.0
-0.06789380181006217,-1.4740753795850009e-08,0.0
-0.06811583884861909,-1.4225742581032813e-08,0.0
-0.06826832967046025,-1.3843088753050035e-08,0.0
-0.06850452622330659,-1.3289695180978488e-08,0.0
-0.06866733258263462,-1.2904514544982389e-08,0.0
-0.06892004659318747,-1.2304144859400434e-08,0.0
-0.06909439277847716,-1.1903423004924918e-08,0.0
-0.06936490767533857,-1.124648132150873e-08,0.0
-0.06955126791118345,-1.079120653223506e-08,0.0
-0.06983971117123697,-1.0104905303729335e-08,0.0
-0.07003777948853464,-9.636216518434202e-09,0.0
-0.07034310888059198,-8.910356560030204e-09,0.0
-0.07055181569277752,-8.397320809020711e-09,0.0
-0.07087190705313512,-7.636262111178073e-09,0.0
-0.07108950256933773,-7.142329028311949e-09,0.0
-0.0714212492297516,-6.376354621464939e-09,0.0
-0.07164537938047065,-5.846521528792214e-09,0.0
-0.07187137627805316,-5.305949043951789e-09,0.0
-0.07221289583119034,-4.55420169722252e-09,0.0
-0.07244160018420572,-4.100704705009095e-09,0.0
-0.07278506312050123,-3.369927055100081e-09,0.0
-0.07301365413707238,-2.8509292108583142e-09,0.0
-0.07335485691656889,-2.15747460682139e-09,0.0
-0.0735805672376687,-1.6967439963032386e-09,0.0
-0.07391544625664054,-1.0447574265238342e-09,0.0
-0.07413565543206777,-7.288497840887034e-10,0.0
-0.07446044981098514,-1.7135162897252996e-10,0.0
-0.07467277338884486,2.931549054677595e-10,0.0
-0.07498412878839378,8.411109416859225e-10,0.0
-0.07518654978950608,1.209405142084718e-09,0.0
-0.07548189761617571,1.7462428024396692e-09,0.0
-0.07567301455030427,2.0441613504063493e-09,0.0
-0.07595073222089069,2.5738983062153928e-09,0.0
-0.07612985245765577,2.9899427554398927e-09,0.0
-0.07638960455576695,3.469276231771291e-09,0.0
-0.07655699171792306,3.736667063003323e-09,0.0
-0.07671995990637515,4.000077526676518e-09,0.0
-0.07695663352185961,4.448979911470707e-09,0.0
-0.0771096259156699,4.815170997350759e-09,0.0
-0.07733269372292119,5.21663825226239e-09,0.0
-0.07747761066537563,5.424148505337575e-09,0.0
-0.07769018214080982,5.836487073685592e-09,0.0
-0.07782924158341668,6.061416011407923e-09,0.0
-0.07803483567117554,6.4368712562555694e-09,0.0
-0.07817050442068144,6.741928686557063e-09,0.0
-0.07837299126318494,7.121636260716855e-09,0.0
-0.07850795082910589,7.311434501713947e-09,0.0
-0.07871146606884546,7.661391683195532e-09,0.0
-0.07884851314566588,7.912916085146957e-09,0.0
-0.0790572282326201,8.28462000448725e-09,0.0
-0.0791990707515874,8.575702207199563e-09,0.0
-0.07941682867401358,8.947940392015715e-09,0.0
-0.07956581649288963,9.18062016927582e-09,0.0
-0.07971819412268855,9.46340490243001e-09,0.0
-0.0799536273423861,9.883898159648558e-09,0.0
-0.08011542221514413,1.0188203321933283e-08,0.0
-0.08036566295079028,1.0629817732931952e-08,0.0
-0.08053759761776125,1.0934207859106454e-08,0.0
-0.08080313549124192,1.1419393595035691e-08,0.0
-0.08098515114156632,1.1765745420971764e-08,0.0
-0.08126535248869958,1.2298560930248212e-08,0.0
-0.08145668578182123,1.266862160137334e-08,0.0
-0.08174993719435394,1.3242188759507515e-08,0.0
-0.08194922677260345,1.3678790906078094e-08,0.0
-0.08225310269360059,1.4332109181914719e-08,0.0
-0.08245850066616052,1.4760231338237155e-08,0.0
-0.08276992408876363,1.5460683931580845e-08,0.0
-0.08297920048252354,1.5939116128902167e-08,0.0
-0.08329460491168757,1.672067195107762e-08,0.0
-0.08350526437275972,1.729672396682287e-08,0.0
-0.08382078710418185,1.8128558039684487e-08,0.0
-0.08403021092808119,1.8639916050197022e-08,0.0
-0.08423841073686865,1.9225445972255805e-08,0.0
-0.08454753601633283,2.014728835036095e-08,0.0
-0.08475094282798253,2.0810508280974453e-08,0.0
-0.08505114209357595,2.1756583678440668e-08,0.0
-0.08524752452986734,2.2317418841344077e-08,0.0
-0.08553574859973455,2.329830502146302e-08,0.0
-0.08572330292359294,2.3989679919361503e-08,0.0
-0.08599723389898078,2.496870375574991e-08,0.0
-0.08617469403809906,2.5669197797452628e-08,0.0
-0.08643287837110974,2.6651271993383765e-08,0.0
-0.08659958290999362,2.72145194613477e-08,0.0
-0.08684149970127689,2.8157785374960407e-08,0.0
-0.08699741658099047,2.8831022574907336e-08,0.0
-0.08714914849138077,2.9459091696680488e-08,0.0
-0.08736919678652544,3.033101312672552e-08,0.0
-0.08751111908548874,3.081193989809473e-08,0.0
-0.08771738010056715,3.159032822351396e-08,0.0
-0.08785084318927423,3.21419246521719e-08,0.0
-0.08804568827731059,3.282798429214935e-08,0.0
-0.08817247810540012,3.3219606494768775e-08,0.0
-0.08835884539021002,3.3743806988745654e-08,0.0
-0.08848106109137636,3.3993006723295324e-08,0.0
-0.08866225097328817,3.436903157095615e-08,0.0
-0.08878215906086576,3.460699045680484e-08,0.0
-0.08896160944479531,3.4758174931457127e-08,0.0
-0.08908149145460524,3.478834355417643e-08,0.0
-0.08926254881659693,3.4734307247859066e-08,0.0
-0.08938455133857291,3.46026604481299e-08,0.0
-0.08957025417211127,3.429196955148927e-08,0.0
-0.08969625231081677,3.4040342025206525e-08,0.0
-0.08988914140557536,3.347391352940724e-08,0.0
-0.09002062405654053,3.298428284551562e-08,0.0
-0.09015461366710377,3.2431455582602453e-08,0.0
-0.09036057369389558,3.144512152127354e-08,0.0
-0.09050132445593759,3.07022393974435e-08,0.0
-0.09071772494893343,2.941242489615397e-08,0.0
-0.09086550714730346,2.8448724794430736e-08,0.0
-0.09109234279330036,2.684461376994202e-08,0.0
-0.09124688199355084,2.567042438499687e-08,0.0
-0.09148334696297222,2.3749199805909412e-08,0.0
-0.09164385427289773,2.234802986055704e-08,0.0
-0.09188841306206093,2.0122334950413355e-08,0.0
-0.09205364815413461,1.855505827698703e-08,0.0
-0.09230415157566185,1.6033272933277726e-08,0.0
-0.09247251310169172,1.4248723032809785e-08,0.0
-0.09272635118321693,1.1473950158640612e-08,0.0
-0.09289598851252392,9.494034407795292e-09,0.0
-0.09315026949485014,6.462880342706803e-09,0.0
-0.09331920761939444,4.422982626433708e-09,0.0
-0.09357095017265303,1.2157747603250083e-09,0.0
-0.09373721906916442,-1.00318976869019e-09,0.0
-0.09390189386914848,-3.2767595690596823e-09,0.0
-0.09414530468136159,-6.687732397053923e-09,0.0
-0.09430479696736326,-8.930069438500051e-09,0.0
-0.09453926868496551,-1.239217998609e-08,0.0
-0.09469210159243287,-1.4758716912665013e-08,0.0
-0.09491568729776798,-1.8265798060887284e-08,0.0
-0.09506076005015482,-2.0592009028232435e-08,0.0
-0.09527212353565075,-2.4031415061966222e-08,0.0
-0.09540876505303987,-2.6220892565217997e-08,0.0
-0.09560724103732152,-2.95693014180036e-08,0.0
-0.09573523858264926,-3.1804593256349464e-08,0.0
-0.09592085379339715,-3.4978424688743923e-08,0.0
-0.09604045208201317,-3.7028586970650716e-08,0.0
-0.09621390176799441,-4.000121254393622e-08,0.0
-0.09632577276685259,-4.1855259369295506e-08,0.0
-0.09648835450368508,-4.457812550805333e-08,0.0
-0.09659353974462817,-4.6368428433174475e-08,0.0
-0.09669641019874008,-4.800116000050976e-08,0.0
-0.09684687853239153,-5.033316394410063e-08,0.0
-0.09694498669638951,-5.1755269712548764e-08,0.0
-0.09708947581560141,-5.377767744141727e-08,0.0
-0.09718439792172576,-5.50738122854288e-08,0.0
-0.09732532763693581,-5.678463587618371e-08,0.0
-0.09741868906731373,-5.778310180738622e-08,0.0
-0.09755847340563469,-5.9166903780594074e-08,0.0
-0.09765184327317888,-5.997601860721212e-08,0.0
-0.09779273669069613,-6.10583725400869e-08,0.0
-0.09788753027297281,-6.170053761056372e-08,0.0
-0.09803148927617555,-6.246499852166846e-08,0.0
-0.0981288820869154,-6.287492552548618e-08,0.0
-0.09827745008889704,-6.337520790531812e-08,0.0
-0.0983783111497352,-6.362789712546894e-08,0.0
-0.09853253382667186,-6.386890581921635e-08,0.0
-0.0986373805462783,-6.396527669182091e-08,0.0
-0.09874388296863651,-6.399927397615269e-08,0.0
-0.0989067326291222,-6.394847904601667e-08,0.0
-0.09901731880637228,-6.38562428850179e-08,0.0
-0.09918608085598374,-6.362386607542055e-08,0.0
-0.09930038596613078,-6.341282734222823e-08,0.0
-0.09947426327536742,-6.304043638710815e-08,0.0
-0.0995916004951715,-6.27779113388479e-08,0.0
-0.09976935204264448,-6.230167500507028e-08,0.0
-0.09988876840025006,-6.194391641832234e-08,0.0
-0.1000688049143565,-6.138339008960317e-08,0.0
-0.10018915250185995,-6.098249635054937e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
-0.10036965234810585,-6.038666485521549e-08,0.0
